population	model	experiment	year	tasmax	tasmin	ppt
YO4	access-cm2	ssp370	2064	301.53415	268.3668	2502.3084599815293
YO4	access-cm2	ssp370	2065	305.57535	268.64505	1500.5753047764033
YO4	access-cm2	ssp370	2066	303.81326	268.68262	1006.3835862208932
YO4	access-cm2	ssp370	2067	304.6521	267.2573	1321.775153721641
YO4	access-cm2	ssp370	2068	301.86035	271.5597	1365.9435063600274
YO4	access-cm2	ssp370	2069	303.21713	268.00314	4005.4175572469385
YO4	access-cm2	ssp370	2070	304.676	270.33905	1408.2814050396944
YO4	cnrm-esm2-1	ssp245	2041	302.4362	266.9825	2149.2062728385945
YO4	cnrm-esm2-1	ssp245	2042	301.8907	268.59314	1507.842922769444
YO4	cnrm-esm2-1	ssp245	2043	301.13733	269.79025	1088.1221808492912
YO4	cnrm-esm2-1	ssp245	2044	301.55487	268.70914	1138.5529816033927
YO4	cnrm-esm2-1	ssp245	2045	301.20142	267.6682	1878.2992599298805
YO4	cnrm-esm2-1	ssp245	2046	302.78113	268.0999	911.8712194729596
YO4	cnrm-esm2-1	ssp245	2047	302.71844	267.01855	2064.718183153275
YO4	cnrm-esm2-1	ssp245	2048	302.44012	268.3563	1025.269985804313
YO4	cnrm-esm2-1	ssp245	2049	299.8428	270.2871	1298.1539404077528
YO4	cnrm-esm2-1	ssp245	2050	302.53003	269.57095	1325.8601534019956
YO4	cnrm-esm2-1	ssp245	2051	302.3254	269.39136	1148.6882169381615
YO4	cnrm-esm2-1	ssp245	2052	301.7529	268.37994	2208.0393404932493
YO4	cnrm-esm2-1	ssp245	2053	301.34686	267.9463	1316.8154837563293
YO4	cnrm-esm2-1	ssp245	2054	302.2128	265.7396	2373.651232011558
YO4	cnrm-esm2-1	ssp245	2055	304.20486	267.44156	2386.4259445806565
YO4	cnrm-esm2-1	ssp245	2056	302.50473	266.82205	1046.6776364541054
YO4	cnrm-esm2-1	ssp245	2057	301.76465	266.93307	572.1238084835932
YO4	cnrm-esm2-1	ssp245	2058	299.05243	268.66376	1872.5183398927811
YO4	cnrm-esm2-1	ssp245	2059	302.37463	269.93024	2214.1448754525663
YO4	cnrm-esm2-1	ssp245	2060	302.69995	267.50696	2587.7577330974723
YO4	cnrm-esm2-1	ssp245	2061	301.86044	269.81277	1208.6684013716524
YO4	cnrm-esm2-1	ssp245	2062	301.64008	265.57803	1797.0035995880326
YO4	cnrm-esm2-1	ssp245	2063	302.38797	269.67126	1298.3902366831567
YO4	cnrm-esm2-1	ssp245	2064	303.17395	265.5731	1462.950784200788
YO4	cnrm-esm2-1	ssp245	2065	301.67868	267.88004	638.676925382606
YO4	cnrm-esm2-1	ssp245	2066	302.16794	270.02814	1316.234015626816
YO4	cnrm-esm2-1	ssp245	2067	302.79276	268.0293	2014.2911302100183
YO4	cnrm-esm2-1	ssp245	2068	302.75296	268.46286	1628.127472323796
YO4	cnrm-esm2-1	ssp245	2069	301.7077	269.0999	845.1788385034622
YO4	cnrm-esm2-1	ssp245	2070	303.75076	270.85507	1351.1293727089285
YO4	cnrm-esm2-1	ssp370	2041	302.77634	268.50186	1141.8852228205405
YO4	cnrm-esm2-1	ssp370	2042	298.93332	266.68985	1272.800833638731
YO4	cnrm-esm2-1	ssp370	2043	300.85718	267.24945	1504.3180487584254
YO4	cnrm-esm2-1	ssp370	2044	301.83142	269.189	1042.2100053168715
YO4	cnrm-esm2-1	ssp370	2045	302.11957	265.91006	2010.254125948987
YO4	cnrm-esm2-1	ssp370	2046	300.37912	270.63736	1019.1011837683527
YO4	cnrm-esm2-1	ssp370	2047	300.66434	266.78574	1258.446957310618
YO4	cnrm-esm2-1	ssp370	2048	299.10718	267.40475	1511.5260148420655
YO4	cnrm-esm2-1	ssp370	2049	301.13202	270.56094	1535.8976394636188
YO4	cnrm-esm2-1	ssp370	2050	300.0907	268.96823	1783.512927219252
YO4	cnrm-esm2-1	ssp370	2051	301.6341	269.2574	1975.7921161944469
YO4	cnrm-esm2-1	ssp370	2052	300.92487	268.45828	1236.8810079758846
YO4	cnrm-esm2-1	ssp370	2053	302.62894	270.176	1782.440487854139
YO4	cnrm-esm2-1	ssp370	2054	300.6684	270.0619	1719.1207202849523
YO4	cnrm-esm2-1	ssp370	2055	303.10043	266.83157	1355.5197233799813
YO4	cnrm-esm2-1	ssp370	2056	303.17413	268.44263	1640.8935671438758
YO4	cnrm-esm2-1	ssp370	2057	301.78976	265.1207	1794.8868974111674
YO4	cnrm-esm2-1	ssp370	2058	301.4217	269.5422	816.8457982130157
YO4	cnrm-esm2-1	ssp370	2059	301.18875	267.9393	1228.5070787183722
YO4	cnrm-esm2-1	ssp370	2060	301.46228	268.0534	2572.3326160688275
YO4	cnrm-esm2-1	ssp370	2061	303.1534	268.0997	1056.1297724023268
YO4	cnrm-esm2-1	ssp370	2062	302.87888	269.22937	1865.7188179262132
YO4	cnrm-esm2-1	ssp370	2063	301.8948	270.18695	1487.2003496624222
YO4	cnrm-esm2-1	ssp370	2064	303.37506	268.10977	1745.2703502494635
YO4	cnrm-esm2-1	ssp370	2065	301.75403	270.41608	672.716378403129
YO4	cnrm-esm2-1	ssp370	2066	302.44583	266.60516	1945.5542892333935
YO4	cnrm-esm2-1	ssp370	2067	303.4175	270.9368	1736.3331313244685
YO4	cnrm-esm2-1	ssp370	2068	302.69928	268.0693	1497.2055792429765
YO4	cnrm-esm2-1	ssp370	2069	301.77496	270.32483	1813.767721876468
YO4	cnrm-esm2-1	ssp370	2070	303.19626	269.98416	621.1502694524825
YO4	ec-earth3-veg	ssp245	2041	301.6961	267.27036	1148.5064331034293
YO4	ec-earth3-veg	ssp245	2042	302.29822	269.82886	2027.0053752057138
YO4	ec-earth3-veg	ssp245	2043	299.29398	269.857	2158.031135704335
YO4	ec-earth3-veg	ssp245	2044	300.69827	267.55554	1567.4335772171394
YO4	ec-earth3-veg	ssp245	2045	301.2652	268.59793	1497.6071805052834
YO4	ec-earth3-veg	ssp245	2046	300.78333	267.88855	1333.696998003847
YO4	ec-earth3-veg	ssp245	2047	301.55234	270.40466	1319.3046889733387
YO4	ec-earth3-veg	ssp245	2048	303.03485	268.61465	1579.9635484814237
YO4	ec-earth3-veg	ssp245	2049	301.01923	267.77145	1557.742083503391
YO4	ec-earth3-veg	ssp245	2050	302.4402	267.92465	1985.0355650705471
YO4	ec-earth3-veg	ssp245	2051	300.5382	269.62253	1555.197090486733
YO4	ec-earth3-veg	ssp245	2052	301.523	270.17657	1868.245666820409
YO4	ec-earth3-veg	ssp245	2053	300.45554	271.83984	1262.7249811543031
YO4	ec-earth3-veg	ssp245	2054	301.70706	266.19043	610.6799566992777
YO4	ec-earth3-veg	ssp245	2055	300.87805	268.30786	632.8528519487008
YO4	ec-earth3-veg	ssp245	2056	301.0718	270.5492	1701.6279949340942
YO4	ec-earth3-veg	ssp245	2057	301.06036	268.00638	1596.4629909605255
YO4	ec-earth3-veg	ssp245	2058	300.27554	270.59576	1624.160351604215
YO4	ec-earth3-veg	ssp245	2059	301.33118	269.88168	855.0847787177026
YO4	ec-earth3-veg	ssp245	2060	304.67252	268.14975	1269.3877587094594
YO4	ec-earth3-veg	ssp245	2061	302.71332	264.1268	1757.2892110794612
YO4	ec-earth3-veg	ssp245	2062	301.05542	268.26974	1049.0517461439317
YO4	ec-earth3-veg	ssp245	2063	299.9383	270.3405	1263.0073350970567
YO4	ec-earth3-veg	ssp245	2064	303.13943	268.0373	2294.951575901314
YO4	ec-earth3-veg	ssp245	2065	303.53357	268.40448	1225.1045096665543
YO4	ec-earth3-veg	ssp245	2066	302.65784	268.37427	3202.742110029718
YO4	ec-earth3-veg	ssp245	2067	301.62415	269.32108	2445.620677946059
YO4	ec-earth3-veg	ssp245	2068	300.15396	268.69366	1565.5176401138247
YO4	ec-earth3-veg	ssp245	2069	303.4041	270.01178	1358.6427676957032
YO4	ec-earth3-veg	ssp245	2070	302.80856	268.23883	2110.51738286332
YO4	ec-earth3-veg	ssp370	2041	302.10626	266.1798	1363.1383635336515
YO4	ec-earth3-veg	ssp370	2042	303.23447	263.15237	2359.549443935938
YO4	ec-earth3-veg	ssp370	2043	301.12946	269.80573	2893.492929940054
YO4	ec-earth3-veg	ssp370	2044	302.76462	267.99677	2220.862149260898
YO4	ec-earth3-veg	ssp370	2045	301.50977	264.16223	921.5514281066135
YO4	ec-earth3-veg	ssp370	2046	301.68076	265.91824	1147.0878305146243
YO4	ec-earth3-veg	ssp370	2047	299.97086	263.83554	1233.5676804184673
YO4	ec-earth3-veg	ssp370	2048	300.6144	270.94778	1455.6830951711036
YO4	ec-earth3-veg	ssp370	2049	301.03485	266.7391	1504.8245826735892
YO4	ec-earth3-veg	ssp370	2050	301.6272	266.66016	1952.1158883114742
YO4	ec-earth3-veg	ssp370	2051	300.85413	268.04474	796.5536173665669
YO4	ec-earth3-veg	ssp370	2052	300.21243	268.64444	2520.0642872484873
YO4	ec-earth3-veg	ssp370	2053	302.64777	268.27042	2156.1229477228417
YO4	ec-earth3-veg	ssp370	2054	301.74918	266.74307	898.1296986923498
YO4	ec-earth3-veg	ssp370	2055	301.58163	268.99835	1993.5460215434096
YO4	ec-earth3-veg	ssp370	2056	298.62976	267.07065	1279.4221918098467
YO4	ec-earth3-veg	ssp370	2057	303.44815	267.4229	837.2366055613202
YO4	ec-earth3-veg	ssp370	2058	300.5283	266.6921	2155.2275356457876
YO4	ec-earth3-veg	ssp370	2059	301.42572	264.10794	2111.233940580809
YO4	ec-earth3-veg	ssp370	2060	302.63538	268.832	2254.090493061785
YO4	ec-earth3-veg	ssp370	2061	302.22284	270.60092	1886.7110284510916
YO4	ec-earth3-veg	ssp370	2062	303.38742	269.0919	1091.2829085252872
YO4	ec-earth3-veg	ssp370	2063	301.3746	268.08514	1783.3041043602557
YO4	ec-earth3-veg	ssp370	2064	299.80243	270.11517	2015.807774662957
YO4	ec-earth3-veg	ssp370	2065	303.73514	268.89438	1758.1028558313556
YO4	ec-earth3-veg	ssp370	2066	301.63126	271.00128	2369.5175753440126
YO4	ec-earth3-veg	ssp370	2067	300.0193	270.5458	2173.3264504232648
YO4	ec-earth3-veg	ssp370	2068	303.50705	269.54544	1663.0920080816713
YO4	ec-earth3-veg	ssp370	2069	302.75073	268.93927	1212.1862396132008
YO4	ec-earth3-veg	ssp370	2070	305.19507	269.40048	707.4259135639295
YO4	miroc6	ssp245	2041	302.32086	266.17453	899.1616965271385
YO4	miroc6	ssp245	2042	299.11166	269.8173	2467.967498057934
YO4	miroc6	ssp245	2043	300.47253	268.63602	1740.7951174070733
YO4	miroc6	ssp245	2044	299.2775	268.59338	1832.6505903736577
YO4	miroc6	ssp245	2045	303.1295	267.12872	544.6586687816307
YO4	miroc6	ssp245	2046	303.40735	267.2014	1044.8756039142422
YO4	miroc6	ssp245	2047	300.45435	268.7545	1179.2789721832214
YO4	miroc6	ssp245	2048	299.81097	268.58005000000003	2341.9893249403485
YO4	miroc6	ssp245	2049	298.93796	266.57727	1736.5990842925116
YO4	miroc6	ssp245	2050	302.93814	265.87985	722.368173563146
YO4	miroc6	ssp245	2051	303.365	269.01782	624.8880746992529
YO4	miroc6	ssp245	2052	301.54678	267.90207	2131.6279141668565
YO4	miroc6	ssp245	2053	301.0258	269.3455	1427.2900328971123
YO4	miroc6	ssp245	2054	300.96048	267.69016	1349.00358051525
YO4	miroc6	ssp245	2055	303.33798	270.67322	1419.032005243911
YO4	miroc6	ssp245	2056	300.74646	266.64246	1302.1445225458472
YO4	miroc6	ssp245	2057	301.76163	267.8245	1761.1813571158295
YO4	miroc6	ssp245	2058	300.15338	267.81766	2121.297870541407
YO4	miroc6	ssp245	2059	301.06158	269.1812	1339.8276880532221
YO4	miroc6	ssp245	2060	298.81693	269.0425	3330.4273967630684
YO4	miroc6	ssp245	2061	300.21927	268.72897	527.064217091538
YO4	miroc6	ssp245	2062	304.53345	265.69324	981.239404150951
YO4	miroc6	ssp245	2063	305.06012	264.34085	806.0719209490344
YO4	miroc6	ssp245	2064	305.87857	269.44315	1081.244437809779
YO4	miroc6	ssp245	2065	303.1432	268.95303	1336.5174812846797
YO4	miroc6	ssp245	2066	300.9161	269.91003	1695.3195763751376
YO4	miroc6	ssp245	2067	305.28616	268.0601	520.3934512159124
YO4	miroc6	ssp245	2068	304.01434	267.80447	901.7229337212452
YO4	miroc6	ssp245	2069	306.41092	267.67923	1584.2347917845364
YO4	miroc6	ssp245	2070	305.8915	269.13785	720.8241075568178
YO4	miroc6	ssp370	2041	305.8531	266.58533	867.8017716680188
YO4	miroc6	ssp370	2042	302.8215	268.75	1303.1381615437117
YO4	miroc6	ssp370	2043	303.50592	268.59363	675.7896048249545
YO4	miroc6	ssp370	2044	305.0289	263.169	681.4603464212269
YO4	miroc6	ssp370	2045	303.37418	270.07364	1392.4737690118227
YO4	miroc6	ssp370	2046	301.56802	269.17484	1461.0319339670073
YO4	miroc6	ssp370	2047	302.23764	268.25085	954.3069233419225
YO4	miroc6	ssp370	2048	301.94662	269.05392	1325.4633390577415
YO4	miroc6	ssp370	2049	303.23328	268.80228	1006.5728268782392
YO4	miroc6	ssp370	2050	302.2106	268.67038	1426.412223838231
YO4	miroc6	ssp370	2051	300.41873	267.5051	1759.5495428772972
YO4	miroc6	ssp370	2052	299.5718	269.73135	2299.1529854828927
YO4	miroc6	ssp370	2053	302.3679	269.16574	1553.5941292997165
YO4	miroc6	ssp370	2054	305.05978	269.05646	1632.537153130357
YO4	miroc6	ssp370	2055	300.34274	268.03867	2602.043125871523
YO4	miroc6	ssp370	2056	300.18372	269.99786	1923.3603201456726
YO4	miroc6	ssp370	2057	300.6251	268.96988	1678.9135454920872
YO4	miroc6	ssp370	2058	305.06586	268.7252	1028.3412475604364
YO4	miroc6	ssp370	2059	305.80716	265.62653	1144.9137868475832
YO4	miroc6	ssp370	2060	303.1288	268.357	1066.3188505455728
YO4	miroc6	ssp370	2061	301.87018	269.69653	1979.6943371147304
YO4	miroc6	ssp370	2062	304.25833	268.6146	546.1621140944771
YO4	miroc6	ssp370	2063	304.3654	265.6988	1620.4549269983183
YO4	miroc6	ssp370	2064	303.38095	268.19614	1950.9495969861714
YO4	miroc6	ssp370	2065	300.54984	267.43686	1397.6784680038227
YO4	miroc6	ssp370	2066	304.84583	268.5435	859.3943954736299
YO4	miroc6	ssp370	2067	305.20184	267.91388	838.7509644264355
YO4	miroc6	ssp370	2068	304.1541	265.7264	1164.6068376896021
YO4	miroc6	ssp370	2069	303.51077	271.12558	1430.0419617443986
YO4	miroc6	ssp370	2070	303.74466	268.99445	1041.609202651302
YO4	mpi-esm1-2-hr	ssp245	2041	299.0015	266.07144	1759.5727432518934
YO4	mpi-esm1-2-hr	ssp245	2042	299.99673	266.84546	1548.3708807499897
YO4	mpi-esm1-2-hr	ssp245	2043	303.3738	268.30704	443.00183672457933
YO4	mpi-esm1-2-hr	ssp245	2044	301.85934	266.69354	1113.560111168772
YO4	mpi-esm1-2-hr	ssp245	2045	299.01108	266.13922	2305.3973689209492
YO4	mpi-esm1-2-hr	ssp245	2046	298.94427	268.7	1522.6423106621576
YO4	mpi-esm1-2-hr	ssp245	2047	300.4422	267.0741	1703.1903270980654
YO4	mpi-esm1-2-hr	ssp245	2048	300.26718	268.84177	2217.0601783319817
YO4	mpi-esm1-2-hr	ssp245	2049	302.4861	266.52463	887.6476560893706
YO4	mpi-esm1-2-hr	ssp245	2050	303.7776	269.29877	645.0271855574101
YO4	mpi-esm1-2-hr	ssp245	2051	298.9777	267.44528	2059.1693033230886
YO4	mpi-esm1-2-hr	ssp245	2052	301.44928	268.2481	1768.4812721795952
YO4	mpi-esm1-2-hr	ssp245	2053	301.0524	267.33603	2064.3598599358966
YO4	mpi-esm1-2-hr	ssp245	2054	301.80804	266.67844	1174.0895998547585
YO4	mpi-esm1-2-hr	ssp245	2055	299.14288	268.61795	809.5057775499158
YO4	mpi-esm1-2-hr	ssp245	2056	301.2687	269.1667	736.7368143517356
YO4	mpi-esm1-2-hr	ssp245	2057	300.82208	267.2276	1014.1496918164123
YO4	mpi-esm1-2-hr	ssp245	2058	301.61362	267.43707	1617.163145542093
YO4	mpi-esm1-2-hr	ssp245	2059	299.71185	270.42407	899.6801645960659
YO4	mpi-esm1-2-hr	ssp245	2060	301.33713	265.44965	1661.6078903898178
YO4	mpi-esm1-2-hr	ssp245	2061	301.77066	263.40878	1606.801487866277
YO4	mpi-esm1-2-hr	ssp245	2062	300.7467	266.22318	1515.2521287090808
YO4	mpi-esm1-2-hr	ssp245	2063	298.6056	263.8985	1855.1664555037694
YO4	mpi-esm1-2-hr	ssp245	2064	299.8685	265.84164	1065.8114750840364
YO4	mpi-esm1-2-hr	ssp245	2065	301.4021	269.87473	1428.5845385805833
YO4	mpi-esm1-2-hr	ssp245	2066	302.30618	267.69037	1577.5309575721444
YO4	mpi-esm1-2-hr	ssp245	2067	302.60864	269.56512	1325.2990885404515
YO4	mpi-esm1-2-hr	ssp245	2068	301.64923	269.87228	786.1939056543541
YO4	mpi-esm1-2-hr	ssp245	2069	302.80807	265.55835	1534.073885902721
YO4	mpi-esm1-2-hr	ssp245	2070	300.73425	270.1985	1610.3133565163866
YO4	mpi-esm1-2-hr	ssp370	2041	303.8777	267.94864	1738.9791363849868
YO4	mpi-esm1-2-hr	ssp370	2042	300.09653	266.16617	1111.9823942310177
YO4	mpi-esm1-2-hr	ssp370	2043	300.2631	265.23047	1893.391367141106
YO4	mpi-esm1-2-hr	ssp370	2044	302.80252	266.04825	1090.9486066899003
YO4	mpi-esm1-2-hr	ssp370	2045	301.00607	267.1689	1684.6278721466592
YO4	mpi-esm1-2-hr	ssp370	2046	301.60712	267.6824	1314.4319651706269
YO4	mpi-esm1-2-hr	ssp370	2047	299.80093	265.11676	1484.7789460792808
YO4	mpi-esm1-2-hr	ssp370	2048	300.47247	266.387	1098.8935925764815
YO4	mpi-esm1-2-hr	ssp370	2049	301.96658	266.37134	927.8115451954175
YO4	mpi-esm1-2-hr	ssp370	2050	300.73825	269.71014	940.6293359992465
YO4	mpi-esm1-2-hr	ssp370	2051	302.87003	268.94928	1384.1969372005904
YO4	mpi-esm1-2-hr	ssp370	2052	300.75772	267.21188	1698.2106213457764
YO4	mpi-esm1-2-hr	ssp370	2053	303.51532	268.39343	1770.7409615046085
YO4	mpi-esm1-2-hr	ssp370	2054	301.64868	268.13242	1506.2032565474046
YO4	mpi-esm1-2-hr	ssp370	2055	298.10852	264.32385	2120.019483100606
YO4	mpi-esm1-2-hr	ssp370	2056	300.825	268.3102	1109.9434990086427
YO4	mpi-esm1-2-hr	ssp370	2057	299.99924	268.0073	2010.679332353167
YO4	mpi-esm1-2-hr	ssp370	2058	300.48138	268.37106	1255.7500334456563
YO4	mpi-esm1-2-hr	ssp370	2059	299.2244	269.81833	1592.6598378689757
YO4	mpi-esm1-2-hr	ssp370	2060	302.10684	268.77905	1370.8486994029442
YO4	mpi-esm1-2-hr	ssp370	2061	301.0987	268.14493	1297.7798069826981
YO4	mpi-esm1-2-hr	ssp370	2062	302.47287	268.08527	1578.5986113943754
YO4	mpi-esm1-2-hr	ssp370	2063	300.57596	269.16956	1334.2517471275441
YO4	mpi-esm1-2-hr	ssp370	2064	301.59323	267.85526	1509.3902682478001
YO4	mpi-esm1-2-hr	ssp370	2065	301.50665	269.4043	736.2346240435727
YO4	mpi-esm1-2-hr	ssp370	2066	301.0802	267.67847	1287.270884402074
YO4	mpi-esm1-2-hr	ssp370	2067	302.337	270.28186	1671.9487667083451
YO4	mpi-esm1-2-hr	ssp370	2068	301.44254	268.45862	1784.163397690251
YO4	mpi-esm1-2-hr	ssp370	2069	300.97897	266.6316	1253.5792659502097
YO4	mpi-esm1-2-hr	ssp370	2070	301.06177	268.57468	1287.4163099768198
YO4	mri-esm2-0	ssp245	2041	301.9765	264.6118	1239.8795980028635
YO4	mri-esm2-0	ssp245	2042	302.73642	266.8971	1709.046226926119
YO4	mri-esm2-0	ssp245	2043	301.179	268.94006	1465.8267745136961
YO4	mri-esm2-0	ssp245	2044	301.0469	271.73254	938.1763020995837
YO4	mri-esm2-0	ssp245	2045	300.38345	269.1348	2282.2904889354795
YO4	mri-esm2-0	ssp245	2046	302.62653	269.55276	2474.3671325209466
YO4	mri-esm2-0	ssp245	2047	300.0558	265.06137	2096.1095260834286
YO4	mri-esm2-0	ssp245	2048	303.759	264.65915	1184.3413908965617
YO4	mri-esm2-0	ssp245	2049	302.07056	270.1468	889.1360128763954
YO4	mri-esm2-0	ssp245	2050	301.24872	268.08405	1498.9364120992682
YO4	mri-esm2-0	ssp245	2051	299.3685	267.5707	1308.0288958036879
YO4	mri-esm2-0	ssp245	2052	302.18478	268.88834	1031.93203790579
YO4	mri-esm2-0	ssp245	2053	301.41443	268.90268	1346.3794339913647
YO4	mri-esm2-0	ssp245	2054	301.2409	268.31644	1912.1975377667316
YO4	mri-esm2-0	ssp245	2055	302.76947	269.255	920.2304685080651
YO4	mri-esm2-0	ssp245	2056	299.69534	269.81848	1178.7800425663418
YO4	mri-esm2-0	ssp245	2057	302.3623	267.25293	2158.179595973309
YO4	mri-esm2-0	ssp245	2058	301.56537	268.4423	1372.8920982219101
YO4	mri-esm2-0	ssp245	2059	301.04742	268.31638	1579.3718925676958
YO4	mri-esm2-0	ssp245	2060	302.86603	268.57187	306.4700080663897
YO4	mri-esm2-0	ssp245	2061	302.75916	269.47156	1537.6493417657825
YO4	mri-esm2-0	ssp245	2062	301.50595	269.51724	1644.736458943214
YO4	mri-esm2-0	ssp245	2063	301.98767	267.6168	1064.3030898179609
YO4	mri-esm2-0	ssp245	2064	303.45816	268.4363	1890.622010431207
YO4	mri-esm2-0	ssp245	2065	300.39633	269.11224	1728.1855643726813
YO4	mri-esm2-0	ssp245	2066	302.24063	269.1171	1653.062369168001
YO4	mri-esm2-0	ssp245	2067	302.12173	266.15146	943.1749582872461
YO4	mri-esm2-0	ssp245	2068	302.2179	269.27228	1024.4762767280708
YO4	mri-esm2-0	ssp245	2069	303.50717	269.6582	863.4878187604043
YO4	mri-esm2-0	ssp245	2070	302.3189	268.0588	2664.38834133294
YO4	mri-esm2-0	ssp370	2041	301.17227	265.19403	1304.9434172920883
YO4	mri-esm2-0	ssp370	2042	304.09702	267.06732	1024.3671152740715
YO4	mri-esm2-0	ssp370	2043	301.3877	269.12717	892.6524467300612
YO4	mri-esm2-0	ssp370	2044	300.49753	269.03284	1172.940029640416
YO4	mri-esm2-0	ssp370	2045	303.2589	268.84207	792.183745832878
YO4	mri-esm2-0	ssp370	2046	300.86395	267.8043	2229.980708355975
YO4	mri-esm2-0	ssp370	2047	304.46014	269.02866	2384.7214546054265
YO4	mri-esm2-0	ssp370	2048	301.38956	266.43033	827.7177934069126
YO4	mri-esm2-0	ssp370	2049	304.61264	267.65875	1861.0576622653357
YO4	mri-esm2-0	ssp370	2050	299.15414	268.07175	2227.093877177632
YO4	mri-esm2-0	ssp370	2051	303.81735	269.02408	2179.036761622376
YO4	mri-esm2-0	ssp370	2052	301.54166	268.5325	1219.816447107567
YO4	mri-esm2-0	ssp370	2053	301.86316	270.49475	1001.508292998182
YO4	mri-esm2-0	ssp370	2054	299.7823	268.24652	1666.111144982237
YO4	mri-esm2-0	ssp370	2055	301.89377	265.16867	1655.596729950006
YO4	mri-esm2-0	ssp370	2056	301.3724	268.4617	1310.9208365902036
YO4	mri-esm2-0	ssp370	2057	302.52994	269.87115	1685.2864937565641
YO4	mri-esm2-0	ssp370	2058	304.19208	269.064	1709.1719216841248
YO4	mri-esm2-0	ssp370	2059	302.641	267.32468	1068.4734271606321
YO4	mri-esm2-0	ssp370	2060	299.46054	266.5	1028.170049283647
YO4	mri-esm2-0	ssp370	2061	302.60287	267.6432	1893.4121214668107
YO4	mri-esm2-0	ssp370	2062	299.58676	266.442	1428.2320917583856
YO4	mri-esm2-0	ssp370	2063	303.15942	269.3041	589.3499201629311
YO4	mri-esm2-0	ssp370	2064	303.24182	269.38977	1688.5652118594883
YO4	mri-esm2-0	ssp370	2065	301.78943	270.77844	1074.6750201447867
YO4	mri-esm2-0	ssp370	2066	303.66638	268.72632	1193.3784294873367
YO4	mri-esm2-0	ssp370	2067	305.04004	267.73532	1286.5905772894564
YO4	mri-esm2-0	ssp370	2068	302.87885	268.27292	861.9784548645608
YO4	mri-esm2-0	ssp370	2069	301.87454	267.41068	1333.2674142817002
YO4	mri-esm2-0	ssp370	2070	301.3523	267.77408	2123.207569308548
YO7	access-cm2	ssp245	2041	299.91223	263.68402	1249.1279460489552
YO7	access-cm2	ssp245	2042	300.14273	260.51804	1521.950899518516
YO7	access-cm2	ssp245	2043	301.56543	266.14117	1819.926821440401
YO7	access-cm2	ssp245	2044	299.68793	266.67914	873.3407392166555
YO7	access-cm2	ssp245	2045	299.32794	265.04825	1216.6641724761294
YO7	access-cm2	ssp245	2046	299.18564	264.315	1551.4700397848683
YO7	access-cm2	ssp245	2047	301.60928	266.03302	925.9648678824306
YO7	access-cm2	ssp245	2048	300.34708	266.4102	811.0897604055936
YO7	access-cm2	ssp245	2049	302.35468	262.3181	452.4708515731618
YO7	access-cm2	ssp245	2050	300.09824	262.9706	1126.1878508375903
YO7	access-cm2	ssp245	2051	300.48425	266.8226	882.2474023327231
YO7	access-cm2	ssp245	2052	302.46603	265.02094	1148.4912710264325
YO7	access-cm2	ssp245	2053	301.4085	264.23892	1018.5897634131762
YO7	access-cm2	ssp245	2054	302.564	267.00073	617.6848663017154
YO7	access-cm2	ssp245	2055	300.92947	265.83536	1155.6066955556003
YO7	access-cm2	ssp245	2056	301.22858	264.01932	1465.2627121656892
YO7	access-cm2	ssp245	2057	302.00452	262.40372	1277.2639544214835
YO7	access-cm2	ssp245	2058	301.47076	264.48196	2029.0503332158028
YO7	access-cm2	ssp245	2059	303.75443	265.4609	1492.9213481023748
YO7	access-cm2	ssp245	2060	300.8078	264.90448	736.1942893825471
YO7	access-cm2	ssp245	2061	302.47806	266.45218	1286.6503335535526
